time,BNP.CADSGD - CAD/SGD_x,closeAsk,closeBid,volume
2015-06-18T20:30:00.000000Z,1.091796875,1.091796875,1.0908203125,191.0
2015-06-18T20:45:00.000000Z,1.091796875,1.091796875,1.0908203125,212.0
2015-06-18T21:00:00.000000Z,1.0908203125,1.091796875,1.08984375,109.0
2015-06-18T21:15:00.000000Z,1.091796875,1.091796875,1.0908203125,84.0
2015-06-18T21:30:00.000000Z,1.091796875,1.091796875,1.0908203125,128.0
2015-06-18T21:45:00.000000Z,1.091796875,1.091796875,1.0908203125,78.0
2015-06-18T22:00:00.000000Z,1.091796875,1.091796875,1.0908203125,511.0
2015-06-18T22:15:00.000000Z,1.091796875,1.091796875,1.0908203125,405.0
2015-06-18T22:30:00.000000Z,1.091796875,1.091796875,1.0908203125,161.0
2015-06-18T22:45:00.000000Z,1.091796875,1.091796875,1.0908203125,200.0
2015-06-18T23:00:00.000000Z,1.091796875,1.091796875,1.0908203125,305.0
2015-06-18T23:15:00.000000Z,1.091796875,1.091796875,1.0908203125,255.0
2015-06-18T23:30:00.000000Z,1.091796875,1.091796875,1.0908203125,459.0
2015-06-18T23:45:00.000000Z,1.091796875,1.091796875,1.091796875,399.0
2015-06-19T00:00:00.000000Z,1.0908203125,1.0908203125,1.0908203125,803.0
2015-06-19T00:15:00.000000Z,1.08984375,1.0908203125,1.08984375,612.0
2015-06-19T00:30:00.000000Z,1.0908203125,1.0908203125,1.0908203125,603.0
2015-06-19T00:45:00.000000Z,1.08984375,1.08984375,1.08984375,573.0
2015-06-19T01:00:00.000000Z,1.08984375,1.0908203125,1.08984375,587.0
2015-06-19T01:15:00.000000Z,1.08984375,1.0908203125,1.08984375,409.0
2015-06-19T01:30:00.000000Z,1.08984375,1.0908203125,1.08984375,447.0
2015-06-19T01:45:00.000000Z,1.08984375,1.0908203125,1.08984375,392.0
2015-06-19T02:00:00.000000Z,1.08984375,1.0908203125,1.08984375,387.0
2015-06-19T02:15:00.000000Z,1.0908203125,1.0908203125,1.0908203125,384.0
2015-06-19T02:30:00.000000Z,1.0908203125,1.0908203125,1.0908203125,471.0
2015-06-19T02:45:00.000000Z,1.091796875,1.091796875,1.0908203125,333.0
2015-06-19T03:00:00.000000Z,1.091796875,1.091796875,1.0908203125,638.0
2015-06-19T03:15:00.000000Z,1.091796875,1.091796875,1.0908203125,200.0
2015-06-19T03:30:00.000000Z,1.091796875,1.091796875,1.0908203125,270.0
2015-06-19T03:45:00.000000Z,1.091796875,1.091796875,1.0908203125,303.0
2015-06-19T04:00:00.000000Z,1.091796875,1.091796875,1.0908203125,549.0
2015-06-19T04:15:00.000000Z,1.091796875,1.091796875,1.0908203125,311.0
2015-06-19T04:30:00.000000Z,1.091796875,1.091796875,1.0908203125,310.0
2015-06-19T04:45:00.000000Z,1.091796875,1.091796875,1.0908203125,445.0
2015-06-19T05:00:00.000000Z,1.091796875,1.091796875,1.0908203125,632.0
2015-06-19T05:15:00.000000Z,1.091796875,1.0927734375,1.091796875,594.0
2015-06-19T05:30:00.000000Z,1.091796875,1.091796875,1.091796875,458.0
2015-06-19T05:45:00.000000Z,1.091796875,1.0927734375,1.091796875,569.0
2015-06-19T06:00:00.000000Z,1.091796875,1.091796875,1.0908203125,928.0
2015-06-19T06:15:00.000000Z,1.091796875,1.091796875,1.091796875,783.0
2015-06-19T06:30:00.000000Z,1.091796875,1.091796875,1.091796875,620.0
2015-06-19T06:45:00.000000Z,1.091796875,1.091796875,1.091796875,755.0
2015-06-19T07:00:00.000000Z,1.091796875,1.0927734375,1.091796875,1272.0
2015-06-19T07:15:00.000000Z,1.0927734375,1.0927734375,1.0927734375,1254.0
2015-06-19T07:30:00.000000Z,1.09375,1.09375,1.0927734375,877.0
2015-06-19T07:45:00.000000Z,1.09375,1.09375,1.0927734375,800.0
2015-06-19T08:00:00.000000Z,1.09375,1.09375,1.09375,858.0
2015-06-19T08:15:00.000000Z,1.095703125,1.095703125,1.0947265625,893.0
2015-06-19T08:30:00.000000Z,1.09375,1.09375,1.09375,985.0
2015-06-19T08:45:00.000000Z,1.09375,1.0947265625,1.09375,856.0
2015-06-19T09:00:00.000000Z,1.09375,1.0947265625,1.09375,781.0
2015-06-19T09:15:00.000000Z,1.09375,1.0947265625,1.09375,642.0
2015-06-19T09:30:00.000000Z,1.09375,1.09375,1.0927734375,589.0
2015-06-19T09:45:00.000000Z,1.09375,1.09375,1.0927734375,747.0
2015-06-19T10:00:00.000000Z,1.09375,1.09375,1.0927734375,579.0
2015-06-19T10:15:00.000000Z,1.09375,1.09375,1.0927734375,796.0
2015-06-19T10:30:00.000000Z,1.0927734375,1.0927734375,1.0927734375,458.0
2015-06-19T10:45:00.000000Z,1.0927734375,1.0927734375,1.0927734375,555.0
2015-06-19T11:00:00.000000Z,1.091796875,1.091796875,1.091796875,520.0
2015-06-19T11:15:00.000000Z,1.091796875,1.091796875,1.0908203125,569.0
2015-06-19T11:30:00.000000Z,1.091796875,1.091796875,1.0908203125,514.0
2015-06-19T11:45:00.000000Z,1.08984375,1.0908203125,1.08984375,855.0
2015-06-19T12:00:00.000000Z,1.08984375,1.08984375,1.08984375,1268.0
2015-06-19T12:15:00.000000Z,1.08984375,1.0908203125,1.0888671875,1102.0
2015-06-19T12:30:00.000000Z,1.087890625,1.087890625,1.0869140625,2142.0
2015-06-19T12:45:00.000000Z,1.087890625,1.087890625,1.0869140625,844.0
2015-06-19T13:00:00.000000Z,1.087890625,1.087890625,1.0869140625,907.0
2015-06-19T13:15:00.000000Z,1.087890625,1.0888671875,1.087890625,1095.0
2015-06-19T13:30:00.000000Z,1.08984375,1.08984375,1.0888671875,998.0
2015-06-19T13:45:00.000000Z,1.08984375,1.08984375,1.0888671875,908.0
2015-06-19T14:00:00.000000Z,1.087890625,1.0888671875,1.087890625,1000.0
2015-06-19T14:15:00.000000Z,1.087890625,1.0888671875,1.087890625,723.0
2015-06-19T14:30:00.000000Z,1.0869140625,1.0869140625,1.0869140625,990.0
2015-06-19T14:45:00.000000Z,1.087890625,1.087890625,1.0869140625,944.0
2015-06-19T15:00:00.000000Z,1.0869140625,1.0869140625,1.0869140625,1063.0
2015-06-19T15:15:00.000000Z,1.087890625,1.087890625,1.0869140625,878.0
2015-06-19T15:30:00.000000Z,1.087890625,1.087890625,1.0869140625,643.0
2015-06-19T15:45:00.000000Z,1.087890625,1.0888671875,1.087890625,383.0
2015-06-19T16:00:00.000000Z,1.087890625,1.087890625,1.087890625,341.0
2015-06-19T16:15:00.000000Z,1.087890625,1.087890625,1.087890625,448.0
2015-06-19T16:30:00.000000Z,1.087890625,1.087890625,1.0869140625,381.0
2015-06-19T16:45:00.000000Z,1.087890625,1.087890625,1.0869140625,293.0
2015-06-19T17:00:00.000000Z,1.087890625,1.087890625,1.087890625,308.0
2015-06-19T17:15:00.000000Z,1.087890625,1.0888671875,1.087890625,384.0
2015-06-19T17:30:00.000000Z,1.087890625,1.0888671875,1.087890625,300.0
2015-06-19T17:45:00.000000Z,1.0888671875,1.0888671875,1.0888671875,329.0
2015-06-19T18:00:00.000000Z,1.08984375,1.08984375,1.0888671875,415.0
2015-06-19T18:15:00.000000Z,1.08984375,1.08984375,1.08984375,543.0
2015-06-19T18:30:00.000000Z,1.08984375,1.08984375,1.0888671875,331.0
2015-06-19T18:45:00.000000Z,1.08984375,1.08984375,1.0888671875,382.0
2015-06-19T19:00:00.000000Z,1.0888671875,1.0888671875,1.0888671875,273.0
2015-06-19T19:15:00.000000Z,1.087890625,1.0888671875,1.087890625,271.0
2015-06-19T19:30:00.000000Z,1.087890625,1.087890625,1.087890625,211.0
2015-06-19T19:45:00.000000Z,1.087890625,1.0888671875,1.087890625,338.0
2015-06-19T20:00:00.000000Z,1.087890625,1.087890625,1.087890625,310.0
2015-06-19T20:15:00.000000Z,1.087890625,1.087890625,1.0869140625,285.0
2015-06-19T20:30:00.000000Z,1.087890625,1.087890625,1.0869140625,335.0
2015-06-19T20:45:00.000000Z,1.0869140625,1.087890625,1.0859375,266.0
2015-06-21T21:00:00.000000Z,1.087890625,1.0888671875,1.0869140625,146.0
2015-06-21T21:15:00.000000Z,1.087890625,1.0888671875,1.0869140625,18.0
2015-06-21T21:30:00.000000Z,1.087890625,1.08984375,1.0869140625,227.0
2015-06-21T21:45:00.000000Z,1.087890625,1.08984375,1.0869140625,284.0
2015-06-21T22:00:00.000000Z,1.0869140625,1.087890625,1.0859375,323.0
2015-06-21T22:15:00.000000Z,1.087890625,1.0888671875,1.0859375,75.0
2015-06-21T22:30:00.000000Z,1.087890625,1.0888671875,1.0869140625,148.0
2015-06-21T22:45:00.000000Z,1.087890625,1.0888671875,1.0869140625,119.0
2015-06-21T23:00:00.000000Z,1.087890625,1.0888671875,1.087890625,548.0
2015-06-21T23:15:00.000000Z,1.087890625,1.0888671875,1.087890625,243.0
2015-06-21T23:30:00.000000Z,1.087890625,1.0888671875,1.087890625,303.0
2015-06-21T23:45:00.000000Z,1.087890625,1.087890625,1.0869140625,225.0
2015-06-22T00:00:00.000000Z,1.087890625,1.087890625,1.0869140625,508.0
2015-06-22T00:15:00.000000Z,1.087890625,1.087890625,1.087890625,333.0
2015-06-22T00:30:00.000000Z,1.087890625,1.087890625,1.087890625,263.0
2015-06-22T00:45:00.000000Z,1.087890625,1.087890625,1.0869140625,404.0
2015-06-22T01:00:00.000000Z,1.087890625,1.087890625,1.0869140625,577.0
2015-06-22T01:15:00.000000Z,1.087890625,1.087890625,1.087890625,656.0
2015-06-22T01:30:00.000000Z,1.087890625,1.087890625,1.0869140625,477.0
2015-06-22T01:45:00.000000Z,1.087890625,1.087890625,1.0869140625,294.0
2015-06-22T02:00:00.000000Z,1.087890625,1.087890625,1.0869140625,397.0
2015-06-22T02:15:00.000000Z,1.087890625,1.087890625,1.0869140625,262.0
2015-06-22T02:30:00.000000Z,1.087890625,1.087890625,1.0869140625,130.0
2015-06-22T02:45:00.000000Z,1.087890625,1.087890625,1.0869140625,290.0
2015-06-22T03:00:00.000000Z,1.087890625,1.087890625,1.0869140625,203.0
2015-06-22T03:15:00.000000Z,1.087890625,1.087890625,1.0869140625,127.0
2015-06-22T03:30:00.000000Z,1.087890625,1.087890625,1.0869140625,366.0
2015-06-22T03:45:00.000000Z,1.0869140625,1.0869140625,1.0869140625,434.0
2015-06-22T04:00:00.000000Z,1.0859375,1.0859375,1.0859375,480.0
2015-06-22T04:15:00.000000Z,1.0859375,1.0859375,1.0859375,444.0
2015-06-22T04:30:00.000000Z,1.0859375,1.0859375,1.0849609375,377.0
2015-06-22T04:45:00.000000Z,1.0859375,1.0859375,1.0849609375,258.0
2015-06-22T05:00:00.000000Z,1.0859375,1.0869140625,1.0859375,414.0
2015-06-22T05:15:00.000000Z,1.0859375,1.0869140625,1.0859375,303.0
2015-06-22T05:30:00.000000Z,1.0859375,1.0869140625,1.0859375,276.0
2015-06-22T05:45:00.000000Z,1.0859375,1.0859375,1.0859375,485.0
2015-06-22T06:00:00.000000Z,1.087890625,1.087890625,1.0869140625,793.0
2015-06-22T06:15:00.000000Z,1.087890625,1.087890625,1.0869140625,574.0
2015-06-22T06:30:00.000000Z,1.0869140625,1.0869140625,1.0869140625,1009.0
2015-06-22T06:45:00.000000Z,1.0869140625,1.0869140625,1.0869140625,655.0
2015-06-22T07:00:00.000000Z,1.087890625,1.087890625,1.0869140625,848.0
2015-06-22T07:15:00.000000Z,1.087890625,1.087890625,1.087890625,1246.0
2015-06-22T07:30:00.000000Z,1.087890625,1.087890625,1.087890625,1247.0
2015-06-22T07:45:00.000000Z,1.087890625,1.087890625,1.0869140625,1060.0
2015-06-22T08:00:00.000000Z,1.0869140625,1.0869140625,1.0869140625,1052.0
2015-06-22T08:15:00.000000Z,1.0869140625,1.0869140625,1.0869140625,669.0
2015-06-22T08:30:00.000000Z,1.0869140625,1.0869140625,1.0869140625,647.0
2015-06-22T08:45:00.000000Z,1.0869140625,1.0869140625,1.0869140625,464.0
2015-06-22T09:00:00.000000Z,1.0869140625,1.0869140625,1.0869140625,624.0
2015-06-22T09:15:00.000000Z,1.087890625,1.087890625,1.0869140625,682.0
2015-06-22T09:30:00.000000Z,1.087890625,1.087890625,1.0869140625,808.0
2015-06-22T09:45:00.000000Z,1.087890625,1.087890625,1.087890625,574.0
2015-06-22T10:00:00.000000Z,1.0888671875,1.0888671875,1.0888671875,712.0
2015-06-22T10:15:00.000000Z,1.08984375,1.08984375,1.0888671875,1009.0
2015-06-22T10:30:00.000000Z,1.08984375,1.0908203125,1.08984375,811.0
2015-06-22T10:45:00.000000Z,1.08984375,1.0908203125,1.08984375,902.0
2015-06-22T11:00:00.000000Z,1.08984375,1.0908203125,1.08984375,600.0
2015-06-22T11:15:00.000000Z,1.08984375,1.08984375,1.08984375,778.0
2015-06-22T11:30:00.000000Z,1.08984375,1.0908203125,1.08984375,675.0
2015-06-22T11:45:00.000000Z,1.0908203125,1.0908203125,1.0908203125,381.0
2015-06-22T12:00:00.000000Z,1.0908203125,1.0908203125,1.0908203125,599.0
2015-06-22T12:15:00.000000Z,1.08984375,1.0908203125,1.08984375,1152.0
2015-06-22T12:30:00.000000Z,1.08984375,1.08984375,1.0888671875,1379.0
2015-06-22T12:45:00.000000Z,1.0888671875,1.0888671875,1.0888671875,995.0
2015-06-22T13:00:00.000000Z,1.0888671875,1.0888671875,1.0888671875,1438.0
2015-06-22T13:15:00.000000Z,1.087890625,1.0888671875,1.087890625,945.0
2015-06-22T13:30:00.000000Z,1.0888671875,1.0888671875,1.0888671875,711.0
2015-06-22T13:45:00.000000Z,1.087890625,1.087890625,1.0869140625,1052.0
2015-06-22T14:00:00.000000Z,1.0869140625,1.0869140625,1.0869140625,1259.0
2015-06-22T14:15:00.000000Z,1.0869140625,1.0869140625,1.0869140625,856.0
2015-06-22T14:30:00.000000Z,1.0869140625,1.0869140625,1.0869140625,819.0
2015-06-22T14:45:00.000000Z,1.087890625,1.087890625,1.0869140625,884.0
2015-06-22T15:00:00.000000Z,1.0859375,1.0859375,1.0849609375,1880.0
2015-06-22T15:15:00.000000Z,1.0859375,1.0869140625,1.0859375,1137.0
2015-06-22T15:30:00.000000Z,1.0859375,1.0869140625,1.0859375,646.0
2015-06-22T15:45:00.000000Z,1.0859375,1.0869140625,1.0859375,1019.0
2015-06-22T16:00:00.000000Z,1.083984375,1.0849609375,1.083984375,977.0
2015-06-22T16:15:00.000000Z,1.083984375,1.083984375,1.0830078125,806.0
2015-06-22T16:30:00.000000Z,1.083984375,1.083984375,1.0830078125,372.0
2015-06-22T16:45:00.000000Z,1.083984375,1.0849609375,1.083984375,364.0
2015-06-22T17:00:00.000000Z,1.083984375,1.0849609375,1.083984375,325.0
2015-06-22T17:15:00.000000Z,1.083984375,1.083984375,1.083984375,328.0
2015-06-22T17:30:00.000000Z,1.083984375,1.083984375,1.083984375,325.0
2015-06-22T17:45:00.000000Z,1.083984375,1.083984375,1.083984375,147.0
2015-06-22T18:00:00.000000Z,1.083984375,1.083984375,1.083984375,230.0
2015-06-22T18:15:00.000000Z,1.083984375,1.0849609375,1.083984375,268.0
2015-06-22T18:30:00.000000Z,1.083984375,1.083984375,1.083984375,303.0
2015-06-22T18:45:00.000000Z,1.083984375,1.083984375,1.083984375,299.0
2015-06-22T19:00:00.000000Z,1.083984375,1.0849609375,1.083984375,444.0
2015-06-22T19:15:00.000000Z,1.083984375,1.083984375,1.083984375,463.0
2015-06-22T19:30:00.000000Z,1.0849609375,1.0849609375,1.0849609375,428.0
2015-06-22T19:45:00.000000Z,1.083984375,1.083984375,1.083984375,524.0
2015-06-22T20:00:00.000000Z,1.083984375,1.0849609375,1.083984375,403.0
2015-06-22T20:15:00.000000Z,1.083984375,1.0849609375,1.083984375,278.0
2015-06-22T20:30:00.000000Z,1.083984375,1.0849609375,1.083984375,331.0
2015-06-22T20:45:00.000000Z,1.0849609375,1.0859375,1.083984375,930.0
2015-06-22T21:00:00.000000Z,1.0849609375,1.0859375,1.083984375,126.0
2015-06-22T21:15:00.000000Z,1.083984375,1.0849609375,1.0830078125,212.0
2015-06-22T21:30:00.000000Z,1.0849609375,1.0859375,1.083984375,51.0
2015-06-22T21:45:00.000000Z,1.0849609375,1.0859375,1.083984375,254.0
2015-06-22T22:00:00.000000Z,1.083984375,1.0849609375,1.083984375,284.0
2015-06-22T22:15:00.000000Z,1.083984375,1.0849609375,1.083984375,111.0
2015-06-22T22:30:00.000000Z,1.083984375,1.0849609375,1.083984375,35.0
2015-06-22T22:45:00.000000Z,1.083984375,1.0849609375,1.083984375,279.0
2015-06-22T23:00:00.000000Z,1.083984375,1.0849609375,1.083984375,379.0
2015-06-22T23:15:00.000000Z,1.0849609375,1.0849609375,1.0849609375,417.0
2015-06-22T23:30:00.000000Z,1.0849609375,1.0849609375,1.0849609375,191.0
2015-06-22T23:45:00.000000Z,1.0849609375,1.0849609375,1.0849609375,132.0
2015-06-23T00:00:00.000000Z,1.0849609375,1.0849609375,1.0849609375,445.0
2015-06-23T00:15:00.000000Z,1.083984375,1.0849609375,1.083984375,372.0
2015-06-23T00:30:00.000000Z,1.083984375,1.0849609375,1.083984375,282.0
2015-06-23T00:45:00.000000Z,1.083984375,1.0849609375,1.083984375,286.0
2015-06-23T01:00:00.000000Z,1.0859375,1.0859375,1.0849609375,361.0
2015-06-23T01:15:00.000000Z,1.0859375,1.0859375,1.0849609375,529.0
2015-06-23T01:30:00.000000Z,1.0859375,1.0859375,1.0849609375,570.0
2015-06-23T01:45:00.000000Z,1.0859375,1.0859375,1.0849609375,662.0
2015-06-23T02:00:00.000000Z,1.0849609375,1.0849609375,1.0849609375,472.0
2015-06-23T02:15:00.000000Z,1.0849609375,1.0849609375,1.0849609375,629.0
2015-06-23T02:30:00.000000Z,1.0849609375,1.0849609375,1.0849609375,713.0
2015-06-23T02:45:00.000000Z,1.0849609375,1.0849609375,1.0849609375,1266.0
2015-06-23T03:00:00.000000Z,1.0849609375,1.0849609375,1.0849609375,537.0
2015-06-23T03:15:00.000000Z,1.083984375,1.0849609375,1.083984375,311.0
2015-06-23T03:30:00.000000Z,1.0859375,1.0859375,1.0849609375,479.0
2015-06-23T03:45:00.000000Z,1.0849609375,1.0849609375,1.0849609375,373.0
2015-06-23T04:00:00.000000Z,1.0849609375,1.0849609375,1.0849609375,300.0
2015-06-23T04:15:00.000000Z,1.0849609375,1.0849609375,1.0849609375,422.0
2015-06-23T04:30:00.000000Z,1.0859375,1.0859375,1.0849609375,398.0
2015-06-23T04:45:00.000000Z,1.0859375,1.0859375,1.0849609375,582.0
2015-06-23T05:00:00.000000Z,1.0849609375,1.0849609375,1.0849609375,645.0
2015-06-23T05:15:00.000000Z,1.0859375,1.0859375,1.0849609375,514.0
2015-06-23T05:30:00.000000Z,1.0859375,1.0859375,1.0849609375,656.0
2015-06-23T05:45:00.000000Z,1.0859375,1.0859375,1.0849609375,622.0
2015-06-23T06:00:00.000000Z,1.0859375,1.0859375,1.0849609375,1129.0
2015-06-23T06:15:00.000000Z,1.0849609375,1.0849609375,1.0849609375,930.0
2015-06-23T06:30:00.000000Z,1.0859375,1.0859375,1.0849609375,749.0
2015-06-23T06:45:00.000000Z,1.0859375,1.0859375,1.0849609375,910.0
2015-06-23T07:00:00.000000Z,1.0859375,1.0859375,1.0849609375,1030.0
2015-06-23T07:15:00.000000Z,1.083984375,1.0849609375,1.083984375,929.0
2015-06-23T07:30:00.000000Z,1.083984375,1.0849609375,1.083984375,1004.0
2015-06-23T07:45:00.000000Z,1.083984375,1.083984375,1.083984375,870.0
2015-06-23T08:00:00.000000Z,1.083984375,1.083984375,1.0830078125,646.0
2015-06-23T08:15:00.000000Z,1.083984375,1.083984375,1.083984375,1109.0
2015-06-23T08:30:00.000000Z,1.083984375,1.0849609375,1.083984375,628.0
2015-06-23T08:45:00.000000Z,1.0849609375,1.0849609375,1.0849609375,428.0
2015-06-23T09:00:00.000000Z,1.083984375,1.0849609375,1.083984375,789.0
2015-06-23T09:15:00.000000Z,1.083984375,1.0849609375,1.083984375,645.0
2015-06-23T09:30:00.000000Z,1.083984375,1.0849609375,1.083984375,459.0
2015-06-23T09:45:00.000000Z,1.0849609375,1.0849609375,1.0849609375,810.0
2015-06-23T10:00:00.000000Z,1.083984375,1.0849609375,1.083984375,634.0
2015-06-23T10:15:00.000000Z,1.083984375,1.0849609375,1.083984375,636.0
2015-06-23T10:30:00.000000Z,1.083984375,1.0849609375,1.083984375,608.0
2015-06-23T10:45:00.000000Z,1.083984375,1.0849609375,1.083984375,584.0
2015-06-23T11:00:00.000000Z,1.083984375,1.0849609375,1.083984375,717.0
2015-06-23T11:15:00.000000Z,1.0859375,1.0859375,1.0849609375,726.0
2015-06-23T11:30:00.000000Z,1.0859375,1.0859375,1.0849609375,497.0
2015-06-23T11:45:00.000000Z,1.0859375,1.0859375,1.0849609375,768.0
2015-06-23T12:00:00.000000Z,1.0859375,1.0859375,1.0849609375,627.0
2015-06-23T12:15:00.000000Z,1.0859375,1.0869140625,1.0849609375,1007.0
2015-06-23T12:30:00.000000Z,1.087890625,1.087890625,1.0869140625,2824.0
2015-06-23T12:45:00.000000Z,1.0859375,1.0869140625,1.0859375,1505.0
2015-06-23T13:00:00.000000Z,1.0859375,1.0869140625,1.0859375,1272.0
2015-06-23T13:15:00.000000Z,1.0849609375,1.0849609375,1.0849609375,1688.0
2015-06-23T13:30:00.000000Z,1.0859375,1.0859375,1.0849609375,1311.0
2015-06-23T13:45:00.000000Z,1.0859375,1.0869140625,1.083984375,1238.0
2015-06-23T14:00:00.000000Z,1.087890625,1.087890625,1.0869140625,1778.0
2015-06-23T14:15:00.000000Z,1.087890625,1.087890625,1.0869140625,918.0
2015-06-23T14:30:00.000000Z,1.087890625,1.0888671875,1.087890625,869.0
2015-06-23T14:45:00.000000Z,1.0869140625,1.0869140625,1.0869140625,1646.0
2015-06-23T15:00:00.000000Z,1.087890625,1.087890625,1.0869140625,879.0
2015-06-23T15:15:00.000000Z,1.087890625,1.0888671875,1.087890625,795.0
2015-06-23T15:30:00.000000Z,1.087890625,1.087890625,1.087890625,860.0
2015-06-23T15:45:00.000000Z,1.087890625,1.087890625,1.0869140625,463.0
2015-06-23T16:00:00.000000Z,1.087890625,1.087890625,1.087890625,754.0
2015-06-23T16:15:00.000000Z,1.087890625,1.087890625,1.087890625,599.0
2015-06-23T16:30:00.000000Z,1.087890625,1.087890625,1.087890625,580.0
2015-06-23T16:45:00.000000Z,1.087890625,1.087890625,1.0869140625,440.0
2015-06-23T17:00:00.000000Z,1.0869140625,1.0869140625,1.0869140625,361.0
2015-06-23T17:15:00.000000Z,1.0869140625,1.0869140625,1.0869140625,355.0
2015-06-23T17:30:00.000000Z,1.087890625,1.087890625,1.0869140625,344.0
2015-06-23T17:45:00.000000Z,1.0869140625,1.0869140625,1.0869140625,403.0
2015-06-23T18:00:00.000000Z,1.0869140625,1.0869140625,1.0869140625,281.0
2015-06-23T18:15:00.000000Z,1.0859375,1.0869140625,1.0859375,270.0
2015-06-23T18:30:00.000000Z,1.0869140625,1.0869140625,1.0869140625,155.0
2015-06-23T18:45:00.000000Z,1.087890625,1.087890625,1.0869140625,274.0
2015-06-23T19:00:00.000000Z,1.087890625,1.087890625,1.0869140625,324.0
2015-06-23T19:15:00.000000Z,1.087890625,1.087890625,1.0869140625,353.0
2015-06-23T19:30:00.000000Z,1.087890625,1.087890625,1.087890625,372.0
2015-06-23T19:45:00.000000Z,1.087890625,1.087890625,1.0869140625,450.0
2015-06-23T20:00:00.000000Z,1.087890625,1.087890625,1.0869140625,237.0
2015-06-23T20:15:00.000000Z,1.087890625,1.087890625,1.0869140625,106.0
2015-06-23T20:30:00.000000Z,1.087890625,1.087890625,1.0869140625,261.0
2015-06-23T20:45:00.000000Z,1.087890625,1.087890625,1.0869140625,281.0
2015-06-23T21:00:00.000000Z,1.0859375,1.0869140625,1.0859375,172.0
2015-06-23T21:15:00.000000Z,1.087890625,1.087890625,1.0869140625,150.0
2015-06-23T21:30:00.000000Z,1.087890625,1.087890625,1.0869140625,164.0
2015-06-23T21:45:00.000000Z,1.087890625,1.087890625,1.0869140625,314.0
2015-06-23T22:00:00.000000Z,1.087890625,1.087890625,1.0869140625,307.0
2015-06-23T22:15:00.000000Z,1.087890625,1.087890625,1.0869140625,124.0
2015-06-23T22:30:00.000000Z,1.087890625,1.087890625,1.0869140625,164.0
2015-06-23T22:45:00.000000Z,1.087890625,1.087890625,1.0869140625,112.0
2015-06-23T23:00:00.000000Z,1.087890625,1.087890625,1.0869140625,191.0
2015-06-23T23:15:00.000000Z,1.087890625,1.087890625,1.0869140625,177.0
2015-06-23T23:30:00.000000Z,1.087890625,1.087890625,1.0869140625,76.0
2015-06-23T23:45:00.000000Z,1.087890625,1.087890625,1.087890625,244.0
2015-06-24T00:00:00.000000Z,1.087890625,1.087890625,1.087890625,684.0
2015-06-24T00:15:00.000000Z,1.087890625,1.087890625,1.087890625,405.0
2015-06-24T00:30:00.000000Z,1.087890625,1.087890625,1.087890625,370.0
2015-06-24T00:45:00.000000Z,1.087890625,1.0888671875,1.087890625,567.0
2015-06-24T01:00:00.000000Z,1.087890625,1.0888671875,1.087890625,462.0
2015-06-24T01:15:00.000000Z,1.0888671875,1.0888671875,1.0888671875,352.0
2015-06-24T01:30:00.000000Z,1.0888671875,1.0888671875,1.0888671875,435.0
2015-06-24T01:45:00.000000Z,1.0888671875,1.0888671875,1.0888671875,398.0
2015-06-24T02:00:00.000000Z,1.0888671875,1.0888671875,1.0888671875,385.0
2015-06-24T02:15:00.000000Z,1.08984375,1.08984375,1.0888671875,234.0
2015-06-24T02:30:00.000000Z,1.08984375,1.08984375,1.0888671875,290.0
2015-06-24T02:45:00.000000Z,1.08984375,1.08984375,1.0888671875,447.0
2015-06-24T03:00:00.000000Z,1.08984375,1.08984375,1.0888671875,198.0
2015-06-24T03:15:00.000000Z,1.08984375,1.08984375,1.0888671875,170.0
2015-06-24T03:30:00.000000Z,1.0888671875,1.0888671875,1.0888671875,231.0
2015-06-24T03:45:00.000000Z,1.0888671875,1.0888671875,1.0888671875,467.0
2015-06-24T04:00:00.000000Z,1.087890625,1.0888671875,1.087890625,318.0
2015-06-24T04:15:00.000000Z,1.0888671875,1.0888671875,1.0888671875,343.0
2015-06-24T04:30:00.000000Z,1.087890625,1.0888671875,1.087890625,830.0
2015-06-24T04:45:00.000000Z,1.087890625,1.0888671875,1.087890625,568.0
2015-06-24T05:00:00.000000Z,1.0888671875,1.0888671875,1.0888671875,661.0
2015-06-24T05:15:00.000000Z,1.0888671875,1.0888671875,1.0888671875,389.0
2015-06-24T05:30:00.000000Z,1.0888671875,1.0888671875,1.0888671875,607.0
2015-06-24T05:45:00.000000Z,1.0888671875,1.0888671875,1.0888671875,536.0
2015-06-24T06:00:00.000000Z,1.08984375,1.08984375,1.0888671875,657.0
2015-06-24T06:15:00.000000Z,1.08984375,1.08984375,1.0888671875,545.0
2015-06-24T06:30:00.000000Z,1.0888671875,1.0888671875,1.0888671875,876.0
2015-06-24T06:45:00.000000Z,1.08984375,1.08984375,1.08984375,858.0
2015-06-24T07:00:00.000000Z,1.08984375,1.08984375,1.0888671875,966.0
2015-06-24T07:15:00.000000Z,1.08984375,1.08984375,1.08984375,935.0
2015-06-24T07:30:00.000000Z,1.08984375,1.0908203125,1.08984375,895.0
2015-06-24T07:45:00.000000Z,1.08984375,1.0908203125,1.08984375,819.0
2015-06-24T08:00:00.000000Z,1.091796875,1.091796875,1.0908203125,761.0
2015-06-24T08:15:00.000000Z,1.091796875,1.091796875,1.091796875,834.0
2015-06-24T08:30:00.000000Z,1.091796875,1.0927734375,1.091796875,1004.0
2015-06-24T08:45:00.000000Z,1.091796875,1.0927734375,1.091796875,789.0
